price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,year,month,price_per_sqft,mean_price_per_sqft_city,city_Bellevue,city_Federal Way,city_Issaquah,city_Kent,city_Kirkland,city_Other,city_Redmond,city_Renton,city_Sammamish,city_Seattle,statezip_WA 98006,statezip_WA 98034,statezip_WA 98042,statezip_WA 98052,statezip_WA 98053,statezip_WA 98059,statezip_WA 98074,statezip_WA 98103,statezip_WA 98115,statezip_WA 98117
250000.0,3.0,1.0,990,8062,1.0,0,0,4,990,0,1960,2001,2014,7,252.5252525252525,168.26053913175818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000.0,4.0,2.5,2510,4543,2.0,0,0,3,2510,0,2002,0,2014,7,262.9482071713147,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295000.0,2.0,1.0,800,6500,1.0,0,0,4,800,0,1953,1983,2014,7,368.75,230.5479811065508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154950.0,4.0,1.0,1600,10183,1.0,0,0,4,1600,0,1966,0,2014,7,96.84375,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409124.0,5.0,3.25,3320,11340,2.0,0,0,4,2480,840,1999,0,2014,7,123.23012048192771,152.42525475056954,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
287000.0,5.0,1.5,1730,9230,1.0,0,0,3,1010,720,1962,2003,2014,7,165.89595375722544,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
810000.0,4.0,1.75,2000,3988,1.0,0,4,4,1000,1000,1958,1972,2014,7,405.0,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525000.0,4.0,2.75,2910,6308,1.0,0,0,3,1640,1270,1985,0,2014,7,180.41237113402062,207.57227593415206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525000.0,4.0,1.75,1710,10440,1.0,0,0,4,1710,0,1955,2009,2014,7,307.0175438596491,287.6650427235868,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275000.0,3.0,1.0,1200,7800,1.0,0,0,4,1200,0,1954,1979,2014,7,229.16666666666666,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
583000.0,3.0,2.5,2600,5100,2.0,0,1,3,2600,0,1998,2006,2014,7,224.23076923076923,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237950.0,2.0,1.75,1460,7926,1.0,0,0,4,1460,0,1987,0,2014,7,162.9794520547945,151.67489296834458,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1065000.0,4.0,3.625,4260,9800,2.0,0,0,3,4260,0,2008,0,2014,7,250.0,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679000.0,4.0,2.75,2100,4480,1.5,0,0,4,1780,320,1928,0,2014,7,323.3333333333333,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1153093.75,5.5,3.625,4230,6420,2.0,0,3,4,2360,1870,1916,0,2014,7,272.59899527186764,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410000.0,3.0,1.75,1660,6250,1.0,0,0,3,830,830,1980,0,2014,7,246.9879518072289,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
306000.0,3.0,1.0,1450,7200,1.0,0,0,3,1010,440,1969,2010,2014,7,211.0344827586207,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215000.0,4.0,1.5,1860,5040,1.5,0,0,5,1860,0,1920,0,2014,7,115.59139784946237,160.12656627625952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594950.0,4.0,2.5,2720,10006,2.0,0,0,3,2720,0,1989,0,2014,7,218.7316176470588,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1153093.75,4.0,2.5,2920,5500,1.0,0,3,3,2030,890,1957,2000,2014,7,394.8951198630137,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305000.0,3.0,1.5,1800,12196,1.0,0,0,4,1800,0,1966,0,2014,7,169.44444444444446,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425000.0,2.0,1.0,1320,8830,1.0,0,0,3,1020,300,1939,1969,2014,7,321.969696969697,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215000.0,3.0,1.75,1770,20002,1.0,0,0,3,1770,0,1959,1989,2014,7,121.46892655367232,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000.0,5.0,2.75,2550,7725,1.0,0,0,5,1390,1160,1967,0,2014,7,188.23529411764707,246.85008459282653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550000.0,4.0,1.75,2150,9000,1.0,0,0,4,1110,1040,1966,0,2014,7,255.8139534883721,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
750000.0,4.0,2.5,3020,7465,2.0,0,0,3,3020,0,2004,2003,2014,7,248.34437086092714,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137124.0,3.0,1.0,960,20002,1.0,0,0,4,960,0,1970,0,2014,7,142.8375,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
840000.0,3.0,2.0,2783,11177,2.0,0,0,3,2783,0,1910,1999,2014,7,301.8325547969817,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
624800.0,3.0,2.0,2250,14274,1.0,0,0,4,1500,750,1964,0,2014,7,277.68888888888887,293.32439208201265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630000.0,3.0,1.75,1710,8767,1.0,0,0,4,1710,0,1986,0,2014,7,368.42105263157896,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590000.0,3.0,2.5,2650,9380,1.0,0,0,5,1680,970,1975,0,2014,7,222.64150943396226,197.22819447837773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599950.0,3.0,3.25,1830,1804,3.0,0,0,3,1830,0,2014,0,2014,7,327.8415300546448,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
299880.0,3.0,2.5,1460,3044,2.0,0,0,3,1460,0,2000,0,2014,7,205.3972602739726,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400000.0,3.0,2.0,1760,6875,1.0,0,0,4,1760,0,1967,0,2014,7,227.27272727272728,231.58170720714705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000.0,3.0,2.5,1960,6058,2.0,0,0,3,1960,0,2002,0,2014,7,285.7142857142857,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
229000.0,4.0,2.25,2010,7688,1.0,0,0,3,1170,840,1979,2014,2014,7,113.93034825870647,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525000.0,4.0,2.5,3670,9958,2.0,0,0,3,3670,0,2005,0,2014,7,143.05177111716623,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
737000.0,2.0,2.25,2290,9772,1.0,0,0,3,2290,0,2007,0,2014,7,321.8340611353712,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
680000.0,3.0,2.0,1780,5720,1.0,0,0,5,980,800,1925,0,2014,7,382.02247191011236,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
635000.0,4.0,2.5,3080,20002,2.0,0,0,3,3080,0,1997,0,2014,7,206.16883116883116,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
740000.0,4.0,2.5,3360,15091,2.0,0,0,3,3360,0,1997,0,2014,7,220.23809523809524,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
335500.0,3.0,1.0,1370,6780,2.0,0,0,3,1370,0,1930,1997,2014,7,244.8905109489051,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270000.0,4.0,2.5,1660,8063,1.0,0,0,4,1660,0,1978,2000,2014,7,162.65060240963857,168.26053913175818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037000.0,4.0,3.5,4360,10660,2.0,0,0,3,4440,0,2003,0,2014,7,237.8440366972477,246.85008459282653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
450000.0,5.0,2.5,2850,20002,1.0,0,0,4,1930,920,1925,1968,2014,7,157.89473684210526,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379000.0,3.0,2.5,1530,2913,2.0,0,0,4,1530,0,1986,0,2014,7,247.71241830065358,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468000.0,4.0,2.5,2100,8400,1.0,0,0,4,1240,860,1976,1992,2014,7,222.85714285714286,231.58170720714705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321500.0,1.5,1.0,730,1942,1.0,0,0,3,730,0,2008,0,2014,7,440.4109589041096,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
443000.0,3.0,2.25,1920,8223,2.0,0,0,4,1920,0,1989,0,2014,7,230.72916666666666,207.57227593415206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000.0,3.0,1.0,1600,7324,1.0,0,0,4,1600,0,1958,1972,2014,7,212.5,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470000.0,4.0,2.25,2380,17199,2.0,0,0,3,1530,850,1979,2014,2014,7,197.47899159663865,212.0900937129726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545000.0,3.0,2.5,2760,17377,2.0,0,0,3,2760,0,2002,0,2014,7,197.46376811594203,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415000.0,4.0,1.5,1840,11367,1.5,0,0,4,1840,0,1950,1983,2014,7,225.54347826086956,230.5479811065508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599000.0,5.5,2.5,2580,5750,1.0,0,0,4,1880,700,1901,0,2014,7,232.1705426356589,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
759000.0,4.0,1.75,2100,4750,1.0,0,0,3,1340,760,1975,0,2014,7,361.42857142857144,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
300000.0,4.0,1.75,1820,5015,1.0,0,0,4,1190,630,1926,1993,2014,7,164.83516483516485,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1153093.75,5.0,3.625,4360,18707,2.0,0,1,5,3930,900,1952,1998,2014,7,264.4710435779817,293.32439208201265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359000.0,3.0,1.5,1550,4980,1.0,0,0,3,1080,470,1978,0,2014,7,231.61290322580646,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550000.0,4.0,1.0,1440,3600,1.5,0,0,4,1440,0,1924,0,2014,7,381.94444444444446,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
395000.0,2.0,1.0,930,6380,1.0,0,0,4,930,0,1940,2001,2014,7,424.73118279569894,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
486000.0,4.0,2.5,3560,12047,2.0,0,0,3,3560,0,1988,2000,2014,7,136.51685393258427,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187000.0,2.0,1.0,840,11600,1.0,0,0,3,840,0,1952,2008,2014,7,222.61904761904762,192.25026988794997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734950.0,4.0,3.25,4280,20002,2.0,0,0,3,3050,1230,2002,0,2014,7,171.71728971962617,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284000.0,3.0,1.5,1500,10018,1.0,0,0,4,1500,0,1957,2001,2014,7,189.33333333333334,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
696000.0,4.0,3.5,3650,20002,2.0,0,0,3,2550,1100,1996,0,2014,7,190.68493150684932,200.24340984263807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000.0,2.0,1.0,780,3910,1.0,0,0,3,780,0,1918,0,2014,7,487.1794871794872,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625000.0,4.0,1.0,1600,5500,1.5,0,0,4,1600,0,1946,1989,2014,7,390.625,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
252000.0,4.0,1.75,1120,8250,1.0,0,0,4,1120,0,1966,0,2014,7,225.0,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560000.0,2.0,1.0,1010,9219,1.0,0,0,4,1010,0,1960,2001,2014,7,554.4554455445544,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395000.0,4.0,2.75,1970,20002,1.0,0,0,4,1970,0,1961,2001,2014,7,200.50761421319797,250.07116658455138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000.0,4.0,2.5,2230,4372,2.0,0,0,5,1540,690,1935,0,2014,7,403.58744394618833,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1153093.75,5.0,3.0,4290,20002,2.0,0,0,4,4290,0,1985,0,2014,7,268.78642191142194,281.4346181556196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625000.0,3.0,1.75,3160,20002,1.0,0,0,4,2160,1000,1978,2000,2014,7,197.78481012658227,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000.0,3.0,1.75,1850,5100,1.0,0,0,3,1020,830,1909,2004,2014,7,313.5135135135135,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309000.0,3.0,2.25,1980,8755,1.0,0,0,4,1300,680,1963,0,2014,7,156.06060606060606,168.26053913175818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412000.0,4.0,3.5,3360,9767,2.0,0,0,3,2450,910,1990,2009,2014,7,122.61904761904762,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495000.0,3.0,2.0,2660,20002,1.0,0,0,4,2660,0,1964,0,2014,7,186.09022556390977,160.12656627625952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215000.0,3.0,1.0,1200,7280,1.0,0,0,4,1200,0,1967,0,2014,7,179.16666666666666,152.42525475056954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741500.0,2.0,2.5,2150,5760,1.0,0,0,3,2150,0,2010,0,2014,7,344.8837209302326,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
749000.0,3.0,2.75,2820,5348,2.0,0,0,3,2820,0,2008,0,2014,7,265.60283687943263,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
659950.0,4.0,2.75,3510,9400,2.0,0,0,3,3510,0,2014,0,2014,7,188.019943019943,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
530000.0,3.0,2.5,1790,3078,2.0,0,0,3,1790,0,2010,0,2014,7,296.0893854748603,241.7257976509859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749000.0,4.0,2.75,2700,6000,2.0,0,0,4,2100,600,1910,0,2014,7,277.4074074074074,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1153093.75,5.0,3.625,4360,17004,2.0,0,0,3,4260,1520,2006,0,2014,7,264.4710435779817,293.32439208201265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595000.0,4.0,3.25,3730,4560,2.0,0,0,3,2760,970,2013,1923,2014,7,159.51742627345845,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
487000.0,4.0,2.5,2540,5001,2.0,0,0,3,2540,0,2005,0,2014,7,191.73228346456693,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
760000.0,4.0,2.25,3300,8365,3.0,0,0,3,3300,0,2014,0,2014,7,230.3030303030303,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1153093.75,5.0,3.5,4360,10327,2.0,0,2,3,4010,1420,2007,0,2014,7,264.4710435779817,287.6650427235868,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
435000.0,4.0,2.5,2550,5200,2.0,0,0,3,2550,0,2009,0,2014,7,170.58823529411765,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
374950.0,3.0,2.25,1390,1484,3.0,0,0,3,1390,0,2007,0,2014,7,269.7482014388489,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
440000.0,3.0,1.5,1270,1413,3.0,0,0,3,1270,0,2007,0,2014,7,346.45669291338584,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
360000.0,4.0,2.5,2380,5000,2.0,0,0,3,2380,0,2005,0,2014,7,151.26050420168067,161.29826225906322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879000.0,4.0,2.5,3360,20002,2.0,0,0,3,3360,0,1994,0,2014,7,261.60714285714283,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1153093.75,5.0,3.625,4360,20002,2.0,0,0,3,6070,0,1999,0,2014,7,264.4710435779817,240.91333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505000.0,2.0,1.0,1240,20002,1.0,0,0,3,1240,0,1962,2003,2014,7,407.258064516129,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
545000.0,2.0,2.0,2930,14057,1.0,0,2,4,1680,1250,1980,0,2014,7,186.00682593856655,250.07116658455138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.0,2.0,2.5,2410,20002,1.0,0,0,4,1940,470,1912,1989,2014,7,248.96265560165975,240.91333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775000.0,5.5,2.75,2980,5000,1.5,0,0,3,2480,500,1916,1986,2014,7,260.06711409395973,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
725000.0,2.0,1.75,1950,2719,1.0,0,0,5,1010,940,1919,1934,2014,7,371.79487179487177,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
610000.0,4.0,2.75,2600,20002,1.0,0,0,5,1580,1020,1976,0,2014,7,234.6153846153846,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350000.0,4.0,1.0,1170,8147,1.5,0,0,3,1170,0,1959,1989,2014,7,299.14529914529913,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410000.0,3.0,1.0,1470,6500,1.0,0,0,4,1470,0,1953,1983,2014,7,278.91156462585036,192.25026988794997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639000.0,4.0,2.0,1840,5419,1.0,0,0,4,920,920,1942,1982,2014,7,347.2826086956522,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
439000.0,4.0,2.0,1560,7500,1.0,0,0,4,1560,0,1968,0,2014,7,281.4102564102564,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
499950.0,4.0,1.75,1520,7700,1.0,0,0,4,1520,0,1967,0,2014,7,328.9144736842105,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
800000.0,3.0,2.75,2220,4000,2.0,0,0,3,1700,520,1914,2000,2014,7,360.36036036036035,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350000.0,4.0,2.5,2800,9538,2.0,0,0,3,2800,0,1993,0,2014,7,125.0,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279000.0,2.0,1.0,670,6300,1.0,0,0,5,670,0,1942,0,2014,7,416.4179104477612,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
290256.0,3.0,2.25,1720,7885,2.0,0,0,3,1720,0,1983,2009,2014,7,168.75348837209302,142.1606686658162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355000.0,3.0,2.5,2110,4038,2.0,0,0,4,2110,0,1989,0,2014,7,168.24644549763033,152.42525475056954,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263000.0,3.0,1.75,1580,9187,1.0,0,0,3,1180,400,1993,0,2014,7,166.45569620253164,161.29826225906322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000.0,5.5,2.5,2640,3680,2.0,0,0,5,1760,880,1922,1956,2014,7,333.3333333333333,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
426500.0,4.0,2.5,2700,6515,2.0,0,0,3,2700,0,1998,2006,2014,7,157.96296296296296,179.51850630093355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
735000.0,3.0,2.5,2820,8159,2.0,0,0,3,2820,0,2004,2003,2014,7,260.63829787234044,241.7257976509859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000.0,4.0,2.5,3340,8930,2.0,0,2,3,3340,0,1999,0,2014,7,215.5688622754491,201.29877352505815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265000.0,3.0,2.5,1530,6000,2.0,0,0,4,1530,0,1991,0,2014,7,173.20261437908496,161.29826225906322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000.0,4.0,3.5,3840,20002,2.0,0,0,3,3840,0,1998,2006,2014,7,218.75,207.46229819101342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657500.0,3.0,2.0,2320,10960,1.0,0,0,3,1510,810,1956,2001,2014,7,283.4051724137931,287.6650427235868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000.0,5.0,2.0,2310,13430,1.5,0,0,4,2310,0,1966,0,2014,7,367.965367965368,287.6650427235868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436110.0,3.0,2.5,1770,1235,3.0,0,0,3,1600,170,2007,0,2014,5,246.38983050847457,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
589900.0,2.0,3.0,3160,20002,2.0,0,0,3,3160,0,1993,0,2014,5,186.6772151898734,231.58170720714705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000.0,3.0,1.5,1620,6630,1.0,0,0,3,1280,340,1954,2005,2014,5,382.71604938271605,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
254000.0,4.0,2.0,1510,4235,1.0,0,0,3,1510,0,1955,2005,2014,5,168.21192052980132,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375000.0,3.0,1.75,960,8106,1.0,0,0,3,960,0,1962,2003,2014,6,390.625,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
455000.0,4.0,2.25,1740,8449,1.0,0,0,4,1170,570,1958,1972,2014,6,261.4942528735632,287.6650427235868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445000.0,4.0,2.0,1470,8395,1.0,0,0,4,1470,0,1965,0,2014,6,302.72108843537416,287.6650427235868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568500.0,4.0,2.5,2460,4200,2.0,0,0,3,2460,0,1998,2006,2014,6,231.09756097560975,239.2224326860007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
352500.0,3.0,1.75,1170,8182,1.0,0,0,3,1170,0,1962,2003,2014,6,301.28205128205127,230.5479811065508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342500.0,2.0,1.75,1210,7507,1.0,0,0,3,1210,0,1982,0,2014,6,283.05785123966945,274.9435762362213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
299950.0,3.0,2.5,1870,7942,2.0,0,0,3,1870,0,1990,2009,2014,6,160.40106951871658,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425000.0,3.0,2.5,1950,5689,2.0,0,0,3,1950,0,2009,0,2014,7,217.94871794871796,201.29877352505815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561000.0,4.0,2.5,2570,5250,2.0,0,0,3,2570,0,1990,2009,2014,7,218.28793774319067,241.7257976509859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455500.0,3.0,2.0,1460,10311,1.0,0,0,4,1460,0,1975,0,2014,5,311.986301369863,269.8956532826571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
400000.0,3.0,2.5,2970,20002,1.0,0,0,3,1510,1460,1967,2011,2014,6,134.68013468013467,231.58170720714705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443500.0,4.0,2.5,2040,20002,2.0,0,0,3,2040,0,1994,0,2014,6,217.40196078431373,207.46229819101342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153093.75,5.0,3.25,3240,6551,1.5,0,4,4,2500,740,1939,1989,2014,6,355.89313271604937,300.4097546482954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
370000.0,4.0,2.75,3150,20002,1.0,0,0,4,2250,900,1965,0,2014,5,117.46031746031746,148.5158399485815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
